BSSID,recordDate,latitude,longitude,accuracy,RSSI,ssid,securityType,Channel,frequency,capabilities,totalSurveys,inconsistentLocation,SNR,Estimated_Distance,AP_Load,Congestion_Level,Throughput,Packet_Loss,Latency,Jitter,Optimal_AP,Optimal_Rate,distance_moved,Mobility_Flag,Recovered_From_Disconnect,Avg_Neighbor_RSSI,Avg_Throughput_BSSID,Avg_PacketLoss_BSSID,Fairness_Index,Best_AP_Label,Composite_Score
f6:8c:eb:53:37:ca,1970-01-01 00:27:59.146921361,52.228175,-2.738255,9.39999961853027,-89,TALKTALK5137BA,WPA2,2,5180,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],1,0,1,92.61187281287933,6,101250.0,0.29,100,30445.0,8.78,1,24,0.0,False,False,-79.4805361586002,0.29,100.0,0.4448582420192499,AP19,0.12648709904600175
78:3e:53:e1:48:3b,1970-01-01 00:27:59.146921361,52.228175,-2.738255,9.39999961853027,-92,SKY1HMQJ,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,-2,116.59144011798324,8,101250.0,0.0,100,30445.0,8.2,1,12,0.0,False,False,-79.48029536880969,0.0,100.0,0.4448582420192499,AP18,0.12452332704527758
d6:3d:f3:5e:84:01,1970-01-01 00:27:59.146921361,52.228175,-2.738255,9.39999961853027,-91,Zyxel_8401_guest1,WPA2,2,5260,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],1,0,-1,107.97751623277094,13,101250.0,0.0,100,30445.0,3.83,1,72,0.0,False,False,-79.4803756320732,0.0,100.0,0.4448582420192499,AP31,0.2088506135154212
ac:23:16:26:7e:82,1970-01-01 00:27:59.146926605,52.2281983333333,-2.738365,8.5,-57,LOCAL1865,WPA2,1,5600,[WPA2-EAP+FT/EAP-CCMP][RSN-EAP+FT/EAP-CCMP][ESS],4,0,33,7.943282347242816,10,25300.0,6.0,77,7648.5,2.25,1,12,7.928522467245608,True,True,-79.48310458303234,6.0,77.0,0.4448582420192499,AP80,0.5385316331177675
c4:e5:32:3f:e5:24,1970-01-01 00:27:59.146926606,52.2281983333333,-2.738365,8.5,-75,BT-ZQC2W6,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],6,0,15,31.6227766016838,26,101250.0,1.11,100,30445.0,9.87,1,150,0.0,False,False,-79.48165984428927,1.11,100.0,0.4448582420192499,AP24,0.16099114599443567
62:e5:32:3f:e5:25,1970-01-01 00:27:59.146926606,52.2281983333333,-2.738365,8.5,-75,BTWi-fi,OPEN,2,5180,[ESS],4,0,15,31.6227766016838,11,101250.0,2.5,96,30443.0,2.78,1,6,0.0,False,False,-79.48165984428927,2.5,96.0,0.4448582420192499,AP47,0.31486061178712393
08:86:3b:bb:88:4f,1970-01-01 00:27:59.146926607,52.2281983333333,-2.738365,8.5,-88,belkin.84f,WPA2,0,2437,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,2,85.76958985908941,5,175750.0,0.67,100,52795.0,7.58,0,24,0.0,False,False,-79.48061642186372,0.67,100.0,0.4448582420192499,AP12,0.08460527833597083
b6:ec:02:03:bc:98,1970-01-01 00:27:59.146931853,52.2281983333333,-2.738365,8.5,-79,VW WLAN 8492,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,11,42.98662347082277,10,175750.0,2.0,99,52794.5,7.41,0,6,0.0,False,False,-79.48133879123525,2.0,99.0,0.4448582420192499,AP20,0.132480251909306
c0:06:c3:80:63:9d,1970-01-01 00:27:59.146931853,52.2281983333333,-2.738365,8.5,-61,BazNet-DB-2.4ghz,WPA2,0,2447,[WPA-PSK-CCMP][WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],22,0,29,10.7977516232771,25,175750.0,2.23,96,52793.0,7.71,0,48,0.0,False,False,-79.48278352997833,2.23,96.0,0.4448582420192499,AP29,0.19807354507917094
12:e7:c6:cd:37:72,1970-01-01 00:27:59.146931853,52.2281983333333,-2.738365,8.5,-81,DIRECT-72-HP ENVY 5000 series,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,9,50.11872336272722,9,175750.0,1.8,100,52795.0,5.94,0,300,0.0,False,False,-79.48117826470825,1.8,100.0,0.4448582420192499,AP22,0.14852823166399395
18:9c:5d:96:fd:51,1970-01-01 00:27:59.146931853,52.2281983333333,-2.738365,8.5,-81,BTWifi-X,WPA2,0,2462,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],1,0,9,50.11872336272722,19,175750.0,0.9,100,52795.0,1.62,0,300,0.0,False,False,-79.48117826470825,0.9,100.0,0.4448582420192499,AP33,0.22076827305043992
f4:8c:eb:51:37:ba,1970-01-01 00:27:59.146931854,52.2281983333333,-2.738365,8.5,-90,TALKTALK5137BA,WPA2,0,2462,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],1,0,0,100.0,24,175750.0,0.0,100,52795.0,6.98,0,12,0.0,False,False,-79.4804558953367,0.0,100.0,0.4448582420192499,AP12,0.08313681027966742
28:87:ba:14:3a:c0,1970-01-01 00:27:59.146931854,52.2281983333333,-2.738365,8.5,-82,TP-Link_AP_3AC0,WPA2,1,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,8,54.116952654646376,26,25300.0,0.59,100,7660.0,9.44,1,54,0.0,False,False,-79.48109800144474,0.59,100.0,0.4448582420192499,AP32,0.21282051689270498
ac:23:16:26:7e:a2,1970-01-01 00:27:59.146931854,52.2281983333333,-2.738365,8.5,-86,LOCAL1865,WPA2,0,2462,[WPA2-EAP+FT/EAP-CCMP][RSN-EAP+FT/EAP-CCMP][ESS],1,0,4,73.56422544596414,8,175750.0,0.89,100,52795.0,8.53,0,18,0.0,False,False,-79.48077694839073,0.89,100.0,0.4448582420192499,AP11,0.07571228560401573
c4:e5:32:3f:e5:25,1970-01-01 00:27:59.146937065,52.2281983333333,-2.738365,8.5,-72,BT-ZQC2W6,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0,18,25.118864315095795,8,175750.0,4.0,90,52790.0,2.26,0,48,0.0,False,False,-79.48190063407978,4.0,90.0,0.4448582420192499,AP44,0.2927282737485463
20:0d:b0:52:3b:e2,1970-01-01 00:27:59.146937066,52.2281983333333,-2.738365,8.5,-84,belkin.84f-plus,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0,6,63.09573444801933,28,175750.0,0.41,100,52795.0,4.52,0,150,0.0,False,False,-79.48093747491772,0.41,100.0,0.4448582420192499,AP23,0.15263562135781486
00:31:92:4a:e0:1c,1970-01-01 00:27:59.146937066,52.2281983333333,-2.738365,8.5,-94,SKYDPVKB_EXT,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0,-4,135.93563908785256,15,101250.0,0.0,100,30445.0,1.23,0,18,0.0,False,False,-79.48013484228268,0.0,100.0,0.4448582420192499,AP37,0.24679468003091623
6a:e5:32:3f:e5:26,1970-01-01 00:27:59.146942271,52.2281983333333,-2.738365,8.5,-73,BTWi-fi,OPEN,0,2462,[ESS],2,0,17,27.12272579332028,22,175750.0,1.48,100,52795.0,5.12,0,300,0.0,False,True,-79.48182037081628,1.48,100.0,0.4448582420192499,AP28,0.1881652048069903
e8:65:d4:de:37:99,1970-01-01 00:27:59.146942272,52.2281983333333,-2.738365,8.5,-89,Fletcher WiFi ,WPA2,0,2462,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS],1,0,1,92.61187281287933,17,175750.0,0.11,100,52795.0,6.53,0,6,0.0,False,False,-79.4805361586002,0.11,100.0,0.4448582420192499,AP14,0.0958199435433195
7a:32:1b:a3:7b:ec,1970-01-01 00:27:59.146952680,52.2281983333333,-2.738365,8.5,-74,TALKTALKAC7BDC,WPA2,2,5200,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],6,0,16,29.28644564625236,6,101250.0,4.57,90,30440.0,9.04,1,48,0.0,False,False,-79.48174010755277,4.57,90.0,0.4448582420192499,AP35,0.23606646800644437
e0:b9:e5:e9:28:1d,1970-01-01 00:27:59.146952680,52.2281983333333,-2.738365,8.5,-54,XLN For Small Biz_1UKY,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],3,0,36,6.309573444801933,26,175750.0,2.67,90,52790.0,8.25,0,150,0.0,False,False,-79.48334537282285,2.67,90.0,0.4448582420192499,AP34,0.23155934322295327
72:8d:26:5f:65:c7,1970-01-01 00:27:59.146952681,52.2281983333333,-2.738365,8.5,-80,BTWi-fi,OPEN,0,2437,[ESS],3,0,10,46.4158883361278,16,175750.0,1.18,100,52795.0,5.76,0,150,0.0,False,False,-79.48125852797175,1.18,100.0,0.4448582420192499,AP22,0.14991717627443
60:8d:26:5f:65:c6,1970-01-01 00:27:59.146952681,52.2281983333333,-2.738365,8.5,-79,BTB-J5ARJ2,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0,11,42.98662347082277,26,175750.0,0.81,100,52795.0,1.33,0,300,0.0,False,False,-79.48133879123525,0.81,100.0,0.4448582420192499,AP35,0.23216536864789028
cc:33:bb:c0:62:e4,1970-01-01 00:27:59.146957964,52.228135,-2.73827166666667,8.0,-61,BTHub4-HFQP,WPA2,0,2462,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],8,0,29,10.7977516232771,16,175750.0,3.41,87,52788.5,5.43,0,48,9.487043174381954,True,False,-79.48278352997833,3.41,87.0,0.4448582420192499,AP41,0.2742937104461678
8c:19:b5:21:11:62,1970-01-01 00:27:59.146957964,52.228135,-2.73827166666667,8.0,-54,BTB-9QAR3M,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],9,0,36,6.309573444801933,25,175750.0,2.77,89,52789.5,2.65,0,12,0.0,False,False,-79.48334537282285,2.77,89.0,0.4448582420192499,AP50,0.33877235068202755
72:19:b5:21:11:63,1970-01-01 00:27:59.146957964,52.228135,-2.73827166666667,8.0,-55,BTWi-fi,OPEN,0,2462,[ESS],11,0,35,6.812920690579613,6,175750.0,10.0,71,52780.5,3.59,0,54,0.0,False,False,-79.48326510955935,10.0,71.0,0.4448582420192499,AP64,0.4279494672955165
cc:33:bb:c0:62:e9,1970-01-01 00:27:59.146957965,52.228135,-2.73827166666667,8.0,-61,BTWifi-X,WPA2,0,2462,[WPA2-EAP-CCMP+TKIP][RSN-EAP-CCMP+TKIP][WPA-EAP-CCMP+TKIP][ESS],10,0,29,10.7977516232771,26,175750.0,2.15,97,52793.5,1.49,0,36,0.0,False,False,-79.48278352997833,2.15,97.0,0.4448582420192499,AP46,0.3099218700337311
cc:33:bb:c0:62:e5,1970-01-01 00:27:59.146957965,52.228135,-2.73827166666667,8.0,-65,BTHub4-HFQP,WPA2,1,5200,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],11,0,25,14.6779926762207,24,25300.0,2.0,99,7659.5,6.62,1,36,0.0,False,False,-79.48246247692431,2.0,99.0,0.4448582420192499,AP50,0.3376702229928383
cc:33:bb:c0:62:e7,1970-01-01 00:27:59.146957965,52.228135,-2.73827166666667,8.0,-61,BTWi-fi,OPEN,0,2462,[ESS],8,0,29,10.7977516232771,6,175750.0,8.29,77,52783.5,9.11,0,72,0.0,False,False,-79.48278352997833,8.29,77.0,0.4448582420192499,AP41,0.2746926436523811
a0:bd:cd:ad:20:ba,1970-01-01 00:27:59.146957974,52.228135,-2.73827166666667,8.0,-94,SKY1HMQJ,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,-4,135.93563908785256,19,175750.0,0.0,100,52795.0,2.63,0,300,0.0,False,False,-79.48013484228268,0.0,100.0,0.4448582420192499,AP22,0.15008692365835222
ba:fb:e4:4a:22:a7,1970-01-01 00:27:59.146963274,52.228135,-2.73827166666667,8.0,-62,HHTWL,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],10,0,28,11.659144011798316,26,175750.0,2.07,98,52794.0,1.18,0,18,0.0,False,False,-79.48270326671482,2.07,98.0,0.4448582420192499,AP46,0.3089243899996292
3c:9e:c7:25:3b:9a,1970-01-01 00:27:59.146968663,52.228135,-2.73827166666667,8.0,-72,NOWNVVWI,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0,18,25.118864315095795,28,175750.0,1.24,100,52795.0,8.8,0,150,0.0,False,False,-79.48190063407978,1.24,100.0,0.4448582420192499,AP18,0.12134909490611212
b0:cc:fe:fb:1a:88,1970-01-01 00:27:59.146968663,52.228135,-2.73827166666667,8.0,-69,HUAWEI-B535-1A83,WPA2,2,5500,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],13,0,21,19.9526231496888,18,101250.0,2.21,97,30443.5,6.55,1,54,0.0,False,False,-79.48214142387029,2.21,97.0,0.4448582420192499,AP39,0.26030644299716094
c8:99:b2:8f:7a:48,1970-01-01 00:27:59.146968665,52.228135,-2.73827166666667,8.0,-85,BTB-25CGFQ,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5,0,5,68.12920690579611,6,101250.0,1.43,100,30445.0,2.63,1,48,0.0,False,False,-79.48085721165423,1.43,100.0,0.4448582420192499,AP39,0.26381071102226317
d0:6d:c9:e8:d7:e1,1970-01-01 00:27:59.146968666,52.228135,-2.73827166666667,8.0,-87,TALKTALKE8D7E3,WPA2,2,5240,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,3,79.43282347242814,7,101250.0,0.75,100,30445.0,2.23,1,6,0.0,False,False,-79.48069668512721,0.75,100.0,0.4448582420192499,AP38,0.2585523174998832
d0:6d:c9:e8:d7:e0,1970-01-01 00:27:59.146968667,52.228135,-2.73827166666667,8.0,-91,TALKTALKE8D7E3,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,-1,107.97751623277094,23,175750.0,0.0,100,52795.0,8.35,0,36,0.0,False,False,-79.4803756320732,0.0,100.0,0.4448582420192499,AP8,0.05436507936507936
7c:21:0d:33:4a:c1,1970-01-01 00:27:59.146974011,52.228135,-2.73827166666667,8.0,-60,_NationwideFreeWiFi,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5,0,30,10.0,6,175750.0,8.57,76,52783.0,5.79,0,54,0.0,False,True,-79.48286379324183,8.57,76.0,0.4448582420192499,AP51,0.34463678115616175
7c:21:0d:33:4a:c0,1970-01-01 00:27:59.146974011,52.228135,-2.73827166666667,8.0,-60,NBS_Internet,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],4,0,30,10.0,9,175750.0,6.0,79,52784.5,1.08,0,54,0.0,False,False,-79.48286379324183,6.0,79.0,0.4448582420192499,AP60,0.4017587520536412
a4:9b:cd:e0:87:82,1970-01-01 00:27:59.146979301,52.228135,-2.73827166666667,8.0,-63,TC_SAVE,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],3,0,27,12.589254117941676,27,175750.0,1.93,100,52795.0,4.24,0,54,0.0,False,False,-79.48262300345132,1.93,100.0,0.4448582420192499,AP36,0.24235508585224053
a4:9b:cd:e0:87:8d,1970-01-01 00:27:59.146984619,52.228135,-2.73827166666667,8.0,-59,TC_SAVE,WPA2,2,5560,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],12,0,31,9.261187281287937,26,101250.0,2.3,95,30442.5,6.99,1,72,0.0,False,False,-79.48294405650533,2.3,95.0,0.4448582420192499,AP43,0.29224206841582984
a4:9b:cd:e0:87:8e,1970-01-01 00:27:59.146984619,52.228135,-2.73827166666667,8.0,-60,ASW_INT,WPA2,2,5560,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],12,0,30,10.0,7,101250.0,7.5,77,30433.5,1.61,1,36,0.0,False,False,-79.48286379324183,7.5,77.0,0.4448582420192499,AP72,0.48095320430467275
c0:d7:aa:3f:d7:cb,1970-01-01 00:27:59.146984621,52.228135,-2.73827166666667,8.0,-95,BTB-NMCGGX,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,-5,146.7799267622069,28,175750.0,0.0,100,52795.0,7.12,0,12,0.0,False,False,-79.48005457901918,0.0,100.0,0.4448582420192499,AP9,0.06353741496598639
7c:21:0d:33:4a:ce,1970-01-01 00:27:59.146989908,52.228135,-2.73827166666667,8.0,-49,_NationwideFreeWiFi,WPA2,1,5660,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0,41,4.298662347082277,19,25300.0,4.1,78,7649.0,4.56,1,150,0.0,False,False,-79.48374668914037,4.1,78.0,0.4448582420192499,AP75,0.5039355187112524
c8:99:b2:8f:7a:49,1970-01-01 00:27:59.146989908,52.228135,-2.73827166666667,8.0,-75,BTB-25CGFQ,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],4,0,15,31.6227766016838,8,175750.0,3.33,93,52791.5,8.03,0,54,0.0,False,False,-79.48165984428927,3.33,93.0,0.4448582420192499,AP24,0.16195422379013505
30:b1:b5:48:0b:3e,1970-01-01 00:27:59.146989909,52.228135,-2.73827166666667,8.0,-96,withoutwarning,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,-6,158.48931924611142,22,175750.0,0.0,100,52795.0,7.86,0,150,0.0,False,False,-79.47997431575568,0.0,100.0,0.4448582420192499,AP7,0.04643235071806501
b0:cc:fe:fb:1a:83,1970-01-01 00:27:59.147000399,52.228135,-2.73827166666667,8.0,-76,HUAWEI-B535-1A83,WPA2,1,2422,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0,14,34.14548873833603,10,25300.0,2.55,96,7658.0,6.4,1,24,0.0,False,False,-79.48157958102577,2.55,96.0,0.4448582420192499,AP47,0.3170127864059502
b0:02:47:1b:16:54,1970-01-01 00:27:59.147000399,52.228135,-2.73827166666667,8.0,-77,L920_1230213694,OPEN,0,2437,[ESS],2,0,13,36.86945064519576,8,175750.0,2.89,95,52792.5,5.63,0,12,0.0,False,False,-79.48149931776226,2.89,95.0,0.4448582420192499,AP28,0.1905080173384551
ba:fb:e4:4b:22:a7,1970-01-01 00:27:59.147005605,52.22803,-2.738505,7.69999980926514,-58,HHTWL,WPA2,1,5745,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5,0,32,8.576958985908941,27,25300.0,2.29,95,7657.5,7.61,1,24,19.71993902543868,True,False,-79.48302431976884,2.29,95.0,0.4448582420192499,AP53,0.3562351891044102
72:86:60:60:2a:63,1970-01-01 00:27:59.147005606,52.22803,-2.738505,7.69999980926514,-66,BTWi-fi,OPEN,2,5180,[ESS],7,0,24,15.848931924611133,13,101250.0,3.43,89,30439.5,6.11,1,6,0.0,False,False,-79.48238221366081,3.43,89.0,0.4448582420192499,AP46,0.3103544168405857
72:86:60:60:2a:64,1970-01-01 00:27:59.147005606,52.22803,-2.738505,7.69999980926514,-67,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],7,0,23,17.11328304161781,5,101250.0,7.67,82,30436.0,4.61,1,24,0.0,False,False,-79.4823019503973,7.67,82.0,0.4448582420192499,AP58,0.38981846424171945
d4:86:60:60:2a:62,1970-01-01 00:27:59.147005606,52.22803,-2.738505,7.69999980926514,-67,BTB-ZRCGTM,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5,0,23,17.11328304161781,8,101250.0,5.11,85,30437.5,1.8,1,300,0.0,False,False,-79.4823019503973,5.11,85.0,0.4448582420192499,AP61,0.4118414717163866
a4:9b:cd:e0:7b:0e,1970-01-01 00:27:59.147010871,52.22803,-2.738505,7.69999980926514,-60,ASW_INT,WPA2,1,5660,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5,0,30,10.0,17,25300.0,3.33,87,7653.5,4.93,1,36,0.0,False,False,-79.48286379324183,3.33,87.0,0.4448582420192499,AP64,0.42920584998551714
d4:86:60:60:2a:63,1970-01-01 00:27:59.147010871,52.22803,-2.738505,7.69999980926514,-50,BTB-ZRCGTM,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],6,0,40,4.641588833612778,11,175750.0,6.67,71,52780.5,5.52,0,150,0.0,False,False,-79.48366642587688,6.67,71.0,0.4448582420192499,AP57,0.3805036824057142
7a:86:60:60:2a:64,1970-01-01 00:27:59.147010871,52.22803,-2.738505,7.69999980926514,-50,BTWi-fi,OPEN,0,2412,[ESS],5,0,40,4.641588833612778,16,175750.0,4.71,76,52783.0,2.54,0,6,0.0,False,False,-79.48366642587688,4.71,76.0,0.4448582420192499,AP60,0.40555397150761413
a0:bd:cd:e9:3e:02,1970-01-01 00:27:59.147010872,52.22803,-2.738505,7.69999980926514,-69,SKYWEATM,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,21,19.9526231496888,8,175750.0,4.67,87,52788.5,2.63,0,48,0.0,False,False,-79.48214142387029,4.67,87.0,0.4448582420192499,AP46,0.3097986200032538
18:62:2c:00:7e:dd,1970-01-01 00:27:59.147010872,52.22803,-2.738505,7.69999980926514,-70,BTWi-fi,OPEN,0,2437,[ESS],1,0,20,21.544346900318832,15,175750.0,2.5,95,52792.5,1.33,0,72,0.0,False,False,-79.48206116060679,2.5,95.0,0.4448582420192499,AP43,0.29058452204506846
a4:9b:cd:e0:7b:0d,1970-01-01 00:27:59.147010872,52.22803,-2.738505,7.69999980926514,-60,TC_SAVE,WPA2,1,5660,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5,0,30,10.0,11,25300.0,5.0,81,7650.5,4.67,1,18,0.0,False,False,-79.48286379324183,5.0,81.0,0.4448582420192499,AP69,0.4643022159064478
18:62:2c:00:7e:df,1970-01-01 00:27:59.147010872,52.22803,-2.738505,7.69999980926514,-70,BTWifi-X,WPA2,0,2437,[WPA2-EAP-CCMP+TKIP][RSN-EAP-CCMP+TKIP][WPA-EAP-CCMP+TKIP][ESS],1,0,20,21.544346900318832,15,175750.0,2.5,95,52792.5,5.4,0,12,0.0,False,False,-79.48206116060679,2.5,95.0,0.4448582420192499,AP32,0.21521415167469807
18:62:2c:00:7e:da,1970-01-01 00:27:59.147010872,52.22803,-2.738505,7.69999980926514,-70,BTHub4-7SQK,WPA2,0,2437,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],2,0,20,21.544346900318832,24,175750.0,1.6,100,52795.0,5.3,0,72,0.0,False,False,-79.48206116060679,1.6,100.0,0.4448582420192499,AP29,0.19607061425478398
42:c7:29:0f:65:3c,1970-01-01 00:27:59.147010873,52.22803,-2.738505,7.69999980926514,-73,BTWi-fi,OPEN,0,5180,[ESS],3,0,17,27.12272579332028,22,175750.0,1.48,100,52795.0,9.71,0,6,0.0,False,False,-79.48182037081628,1.48,100.0,0.4448582420192499,AP15,0.10316520480699032
40:c7:29:0f:64:3e,1970-01-01 00:27:59.147010873,52.22803,-2.738505,7.69999980926514,-73,BTHub6-ZHCR,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],3,0,17,27.12272579332028,17,175750.0,1.89,100,52795.0,1.54,0,24,0.0,False,False,-79.48182037081628,1.89,100.0,0.4448582420192499,AP38,0.25799659336057235
b0:0a:d5:54:82:a5,1970-01-01 00:27:59.147010874,52.22803,-2.738505,7.69999980926514,-76,depression lol,WPA2,1,2417,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0,14,34.14548873833603,23,25300.0,1.17,100,7660.0,2.59,1,36,0.0,False,False,-79.48157958102577,1.17,100.0,0.4448582420192499,AP54,0.36508139422748664
a2:b5:3c:7f:c4:b9,1970-01-01 00:27:59.147010874,52.22803,-2.738505,7.69999980926514,-75,XLN For Small Biz_7QWU,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],20,0,15,31.6227766016838,19,175750.0,1.5,100,52795.0,7.62,0,300,0.0,False,False,-79.48165984428927,1.5,100.0,0.4448582420192499,AP20,0.1352386309470043
18:62:2c:00:7e:db,1970-01-01 00:27:59.147010875,52.22803,-2.738505,7.69999980926514,-81,BTHub4-7SQK,WPA2,1,5240,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0,9,50.11872336272722,12,25300.0,1.38,100,7660.0,3.66,1,300,0.0,False,False,-79.48117826470825,1.38,100.0,0.4448582420192499,AP49,0.3300704337014127
5e:60:ba:5d:08:77,1970-01-01 00:27:59.147010877,52.22803,-2.738505,7.69999980926514,-96,DIRECT-77-HP OfficeJet Pro 9010,WPA2,0,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,-6,158.48931924611142,22,175750.0,0.0,100,52795.0,3.93,0,36,0.0,False,False,-79.47997431575568,0.0,100.0,0.4448582420192499,AP18,0.11921012849584277
5c:b1:3e:30:c3:6a,1970-01-01 00:27:59.147016161,52.22803,-2.738505,7.69999980926514,-66,BTBHub6-K5TN,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],4,0,24,15.848931924611133,16,175750.0,2.82,92,52791.0,8.09,0,300,0.0,False,True,-79.48238221366081,2.82,92.0,0.4448582420192499,AP28,0.18970513382761156
5e:b1:3e:30:c5:6b,1970-01-01 00:27:59.147016161,52.22803,-2.738505,7.69999980926514,-67,BT_Guest_Wi-Fi,OPEN,0,2437,[ESS],6,0,23,17.11328304161781,29,175750.0,1.53,100,52795.0,7.4,0,24,0.0,False,False,-79.4823019503973,1.53,100.0,0.4448582420192499,AP25,0.16678225466193833
a0:bd:cd:e9:3e:05,1970-01-01 00:27:59.147016162,52.22803,-2.738505,7.69999980926514,-82,SKYWEATM,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,8,54.116952654646376,27,101250.0,0.57,100,30445.0,3.33,1,150,0.0,False,False,-79.48109800144474,0.57,100.0,0.4448582420192499,AP38,0.2536367581278905
5e:b1:3e:30:c4:68,1970-01-01 00:27:59.147021301,52.22803,-2.738505,7.69999980926514,-48,BT_Guest_Wi-Fi,OPEN,2,5180,[ESS],6,0,42,3.981071705534972,10,101250.0,7.64,68,30429.0,9.25,1,6,0.0,False,True,-79.48382695240389,7.64,68.0,0.4448582420192499,AP60,0.4053189292118046
5e:b1:3e:30:c4:69,1970-01-01 00:27:59.147021301,52.22803,-2.738505,7.69999980926514,-48,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],7,0,42,3.981071705534972,20,101250.0,4.0,78,30434.0,2.21,1,48,0.0,False,False,-79.48382695240389,4.0,78.0,0.4448582420192499,AP71,0.47783371676204345
